features,urgencia,raw_values,texto
"[-0.56723046  1.2909852   1.6281658   0.83564377  1.6146533   1.4679946
 -0.1617592   0.8140824   1.1182646   1.4513458   0.7815166   1.0897315
 -0.3914906   1.2655028   0.7344524  -1.0137508  -0.17507237 -0.00742672]",0.6748379021883011,"{'daily_screen_time_hours_raw': 6.02, 'sleep_hours_raw': 8.81, 'social_media_hours_raw': 5.32, 'notifications_per_day_raw': 232.0, 'screen_time_weekend_difference_raw': 2.33}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Prueba a eliminar las apps de redes sociales y usar solo la versión web.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.1421604  -0.05266346 -0.22180709 -0.9573687   1.1471885   0.05621101
 -0.20306435  0.3140363   0.5920839   0.34177172 -0.3607027  -0.07380886
 -0.6273294   0.6960118  -1.1923732  -1.2996535   0.22507116  0.4374834 ]",0.08833491057157516,"{'daily_screen_time_hours_raw': 4.52, 'sleep_hours_raw': 8.21, 'social_media_hours_raw': 3.19, 'notifications_per_day_raw': 138.0, 'screen_time_weekend_difference_raw': 1.9700000000000009}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (4.5h) es aceptable, pero intenta reducirlo un poco más.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.0003444  -0.38699856 -1.1467936  -1.0448327   0.19667695 -1.4306674
 -1.4835237   0.5779495   0.11532358 -0.72747815 -0.5313403  -2.025163
 -0.4400572  -0.90385056 -1.6183258  -0.9792003  -0.11908524 -0.95832884]",0.09215456992387772,"{'daily_screen_time_hours_raw': 4.89, 'sleep_hours_raw': 6.99, 'social_media_hours_raw': 2.66, 'notifications_per_day_raw': 39.0, 'screen_time_weekend_difference_raw': 2.16}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (4.9h) es aceptable, pero intenta reducirlo un poco más.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.4871184  -0.1535948   0.7904422   1.5790879  -0.6837149   1.0775013
  0.23063965  1.4808104   0.97776747  2.1519156   3.262951    1.00489
  0.3365173   2.564694   -0.75176984 -1.1556547  -0.6216619   1.4854848 ]",0.18187874555587769,"{'daily_screen_time_hours_raw': 3.62, 'sleep_hours_raw': 5.86, 'social_media_hours_raw': 3.03, 'notifications_per_day_raw': 206.0, 'screen_time_weekend_difference_raw': 2.81}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera desactivar las notificaciones push de redes sociales.
• Tu tiempo de pantalla (3.6h) es adecuado, sigue así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 1.4181943  -1.1502919  -1.4260347  -1.2697401   1.6302354  -1.3405536
 -0.78133637  1.4252497  -1.106617   -1.2017206  -1.1665571  -1.5403544
 -0.14359814 -1.1842986   0.02959567  0.2457699  -0.40610138 -0.9537577 ]",0.6523911654949188,"{'daily_screen_time_hours_raw': 11.2, 'sleep_hours_raw': 8.83, 'social_media_hours_raw': 1.45, 'notifications_per_day_raw': 45.0, 'screen_time_weekend_difference_raw': 2.7700000000000014}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (1.4h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.6442659  -0.2671426  -0.4225117   0.20465331  0.85112756  1.3478428
 -0.5748106   0.4112675   1.1266503   0.71884686  1.8253982   0.7503655
  0.09699626  3.475791   -1.3600411  -1.6023192  -0.5327733   0.666141  ]",0.1044003814458847,"{'daily_screen_time_hours_raw': 3.21, 'sleep_hours_raw': 7.83, 'social_media_hours_raw': 2.85, 'notifications_per_day_raw': 224.0, 'screen_time_weekend_difference_raw': 2.04}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• El tiempo que pasas en el teléfono (3.2h) es razonable, mantén este hábito.
• Tu uso de redes sociales (2.9h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.0310073   0.17443208  1.0522308   1.6103251  -1.5329425  -1.4607054
 -1.4009135  -1.5611364   0.6875921   1.5584188   2.1207     -2.0009224
  0.16687736 -0.92395765 -0.5358091  -0.3160561  -0.56127816 -0.8675864 ]",0.15213461220264435,"{'daily_screen_time_hours_raw': 4.81, 'sleep_hours_raw': 4.77, 'social_media_hours_raw': 3.55, 'notifications_per_day_raw': 37.0, 'screen_time_weekend_difference_raw': 0.6200000000000001}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.74744266 -1.0052031   0.22323355 -0.6075126  -0.9252384  -1.4757243
  0.31324995 -0.7416164  -0.9640619  -0.30484867 -0.77186257 -1.007065
 -0.27406132 -1.1991408  -0.0745864   1.1782349  -0.29962108 -0.3020456 ]",0.5008231451114018,"{'daily_screen_time_hours_raw': 9.45, 'sleep_hours_raw': 5.55, 'social_media_hours_raw': 1.68, 'notifications_per_day_raw': 36.0, 'screen_time_weekend_difference_raw': 1.2100000000000009}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Tu uso de redes sociales (1.7h) es saludable, continúa así.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[-0.5633976   1.1080471  -1.4609399   0.3483442  -0.86290973 -1.4006295
 -0.8845992   0.1056838   0.97206634 -1.1042548   0.3916707  -1.6494364
 -0.06828093 -0.98710567 -0.4164338  -0.18055695 -0.4475798  -0.5826994 ]",0.5311782707770665,"{'daily_screen_time_hours_raw': 6.03, 'sleep_hours_raw': 5.63, 'social_media_hours_raw': 5.03, 'notifications_per_day_raw': 41.0, 'screen_time_weekend_difference_raw': 1.8199999999999996}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Realiza un 'detox digital' periódico de redes sociales.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 1.4143614  -1.3269218  -0.431238   -0.51380116 -0.7148793   0.32655254
 -0.09980149 -0.21379006 -1.180152   -0.7585674  -0.84327525  0.20495601
  0.22546187 -0.47948012  0.50818205  1.6518084  -0.5861232  -0.66201884]",0.5490178813536961,"{'daily_screen_time_hours_raw': 11.19, 'sleep_hours_raw': 5.82, 'social_media_hours_raw': 1.17, 'notifications_per_day_raw': 156.0, 'screen_time_weekend_difference_raw': 1.59}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (1.2h) es saludable, continúa así.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[-0.6975479   1.284677    0.7991685   1.2167369  -0.7070882   1.4830135
  0.7263014  -1.3111134   1.2688565   0.89200294  1.2377167   1.6230208
 -0.18769248  1.4414346   0.53477013 -0.38862672 -0.36734194  0.8277882 ]",0.714988574385643,"{'daily_screen_time_hours_raw': 5.68, 'sleep_hours_raw': 5.83, 'social_media_hours_raw': 5.31, 'notifications_per_day_raw': 233.0, 'screen_time_weekend_difference_raw': 0.8000000000000007}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Prueba a eliminar las apps de redes sociales y usar solo la versión web.
• Tu tiempo de pantalla (5.7h) es aceptable, pero intenta reducirlo un poco más.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.6519991   0.21228135  1.3925561  -0.04524389  1.2640548   1.7383361
 -0.5954632   1.7030531  -0.5863327  -0.01994831 -0.6874581   1.0533708
 -0.48246104  0.03394139  1.99766     0.55615914 -0.05318878 -0.9057938 ]",0.7597984969615936,"{'daily_screen_time_hours_raw': 11.81, 'sleep_hours_raw': 8.36, 'social_media_hours_raw': 3.61, 'notifications_per_day_raw': 250.0, 'screen_time_weekend_difference_raw': 2.969999999999999}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Considera desactivar las notificaciones push de redes sociales.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.60945946 -0.9547374  -0.65812147  1.566593    0.06422862 -1.68599
 -0.3269798  -0.86662793 -0.9173226  -0.74661     0.39982975 -1.5524746
  1.7738216  -1.2978091   0.0127746   0.38353625 -0.85303396 -0.5920877 ]",0.6162039339542389,"{'daily_screen_time_hours_raw': 9.09, 'sleep_hours_raw': 6.82, 'social_media_hours_raw': 1.76, 'notifications_per_day_raw': 22.0, 'screen_time_weekend_difference_raw': 1.120000000000001}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (1.8h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.2073866   0.33213732 -1.3387718   1.666552    0.9991581  -0.39435822
  1.0980476  -0.24157038 -0.4354527  -1.1532781   0.16825065  0.3261581
  0.96969074 -0.7494301   1.1511807   0.37358674 -0.76203114 -0.0825825 ]",0.687610074877739,"{'daily_screen_time_hours_raw': 10.65, 'sleep_hours_raw': 8.02, 'social_media_hours_raw': 3.8, 'notifications_per_day_raw': 108.0, 'screen_time_weekend_difference_raw': 1.5700000000000005}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo de pantalla (10.7h) a menos de 6 horas diarias.
• Tu uso de redes sociales (3.8h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.11495226  0.502459   -0.6843003  -0.47631654  1.3497566   0.07122999
 -1.1943878   1.0641054   0.179261   -0.6067433  -0.46090746 -0.6434588
 -0.43825132 -0.09912787 -0.08164039 -0.65488493 -0.11820036 -0.9344331 ]",0.4777117868264516,"{'daily_screen_time_hours_raw': 7.2, 'sleep_hours_raw': 8.47, 'social_media_hours_raw': 4.07, 'notifications_per_day_raw': 139.0, 'screen_time_weekend_difference_raw': 2.5100000000000007}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Considera desactivar las notificaciones push de redes sociales.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 0.02686379 -0.87273073  1.5845344  -1.2697401  -0.9564027   0.7621028
  1.6969723  -0.26935074 -0.7520351   0.8499516  -1.012016    1.6109005
 -0.8338851   0.2653956  -0.16737355  0.47078395  1.0544537   0.86459756]",0.338299478093783,"{'daily_screen_time_hours_raw': 7.57, 'sleep_hours_raw': 5.51, 'social_media_hours_raw': 1.89, 'notifications_per_day_raw': 185.0, 'screen_time_weekend_difference_raw': 1.549999999999999}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Tu tiempo de pantalla (7.6h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (1.9h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.97734714 -0.31760827  0.9475154  -0.2763988   1.3731298  -0.9350413
 -0.5748106   1.1057758   0.16145378  1.3710449   0.19846785 -1.0919065
 -0.4241079  -0.43771    -0.9731567  -1.2311412  -0.13631509 -0.08774269]",0.06702546775341034,"{'daily_screen_time_hours_raw': 4.95, 'sleep_hours_raw': 8.5, 'social_media_hours_raw': 2.77, 'notifications_per_day_raw': 72.0, 'screen_time_weekend_difference_raw': 2.54}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (5.0h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (2.8h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.9927461  -1.484627   -1.4260347   1.2417266   0.6173952   0.20640075
 -1.276998   -1.3805641  -1.2196765  -1.1855056   0.05886604 -0.5828577
  5.0126214  -0.4279466   0.18424092  0.39927554 -0.9795582  -1.1305095 ]",0.6210946813225746,"{'daily_screen_time_hours_raw': 10.09, 'sleep_hours_raw': 7.53, 'social_media_hours_raw': 0.92, 'notifications_per_day_raw': 148.0, 'screen_time_weekend_difference_raw': 0.75}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (0.9h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.436913   -1.213374    1.331472    1.2792113  -1.6653908  -1.2804776
  0.66434366 -0.6166049  -0.8625821   1.0695477   0.9935445  -0.6434588
  0.50887436 -0.9228231  -0.6074343   0.48852658 -0.6705697   0.53456944]",0.285031388203303,"{'daily_screen_time_hours_raw': 6.36, 'sleep_hours_raw': 4.6, 'social_media_hours_raw': 1.35, 'notifications_per_day_raw': 49.0, 'screen_time_weekend_difference_raw': 1.2999999999999998}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (1.4h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.9390185  -1.1376755   0.266865   -0.27015138  1.1627707   1.0624822
  0.66434366 -0.5749344  -0.6303652   0.6463463   0.17102198  1.2472942
 -0.01701807  1.4104959  -1.1305151  -1.163911   -0.47757268  1.0568686 ]",0.04507523775100708,"{'daily_screen_time_hours_raw': 5.05, 'sleep_hours_raw': 8.23, 'social_media_hours_raw': 1.47, 'notifications_per_day_raw': 205.0, 'screen_time_weekend_difference_raw': 1.33}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (1.5h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.3721324  -0.29237542 -1.2689615   0.14842644 -1.6342266  -1.68599
 -0.1617592  -0.17211956  0.62405306 -0.7290603   1.1581     -1.4555129
  0.43155476 -1.0717123  -1.7458403  -0.6679145  -0.65088457  0.78097314]",0.14222460985183716,"{'daily_screen_time_hours_raw': 3.92, 'sleep_hours_raw': 4.64, 'social_media_hours_raw': 2.81, 'notifications_per_day_raw': 22.0, 'screen_time_weekend_difference_raw': 1.62}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.9h) es adecuado, sigue así.
• Tu uso de redes sociales (2.8h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.25293544 -1.3773875   0.7293582  -0.18893477  1.4120853  -0.48447207
  1.4904466  -1.2138821  -1.0186293   0.46162814 -0.20609473  0.48372087
 -0.00954972 -0.41109475 -0.77401704 -0.76262254 -0.48141056  0.97045213]",0.18613290476302305,"{'daily_screen_time_hours_raw': 6.84, 'sleep_hours_raw': 8.55, 'social_media_hours_raw': 1.09, 'notifications_per_day_raw': 102.0, 'screen_time_weekend_difference_raw': 0.8700000000000001}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (6.8h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (1.1h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.23377112  1.1017389   0.7468108   1.2354792  -0.05263757 -0.15405463
  0.9328271   1.0085447   0.66106075  0.46112165  0.77250594  0.4231198
 -0.13872635 -0.19209833  0.60693794 -0.26183087 -0.40216008  0.56585425]",0.6989864557981491,"{'daily_screen_time_hours_raw': 6.89, 'sleep_hours_raw': 6.67, 'social_media_hours_raw': 5.02, 'notifications_per_day_raw': 124.0, 'screen_time_weekend_difference_raw': 2.47}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Realiza un 'detox digital' periódico de redes sociales.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
